source,elapsed_min,total_free_mb,largest_free_mb,script_heap_mb
MainPCRiverview.txt,140.83731666666657,1141,1072,145
MainPCRiverview.txt,141.0899833333333,1136,1072,145
MainPCRiverview.txt,141.34263333333328,1142,1072,145
MainPCRiverview.txt,141.42729999999997,1136,1072,145
MainPCRiverview.txt,141.51155,1131,1072,145
MainPCRiverview.txt,141.59689999999998,1133,1072,145
MainPCRiverview.txt,141.68111666666664,1128,1072,145
MainPCRiverview.txt,141.76539999999997,1129,1072,145
MainPCRiverview.txt,141.84965,1138,1072,145
MainPCRiverview.txt,141.93384999999992,1135,1072,145
MainPCRiverview.txt,142.01806666666658,1132,1072,145
MainPCRiverview.txt,142.18644999999998,1126,1072,145
MainPCRiverview.txt,142.27066666666664,1129,1072,145
MainPCRiverview.txt,142.3548999999999,1129,1072,145
MainPCRiverview.txt,142.43911666666656,1128,1072,145
MainPCRiverview.txt,142.5233666666666,1135,1072,145
MainPCRiverview.txt,142.6076166666666,1132,1072,145
MainPCRiverview.txt,142.69186666666658,1135,1072,145
MainPCRiverview.txt,142.86026666666658,1125,1072,145
MainPCRiverview.txt,142.94449999999998,1123,1072,145
MainPCRiverview.txt,143.0287666666666,1124,1072,145
MainPCRiverview.txt,143.11296666666664,1126,1072,145
MainPCRiverview.txt,143.1971833333333,1126,1072,145
MainPCRiverview.txt,143.28139999999996,1121,1072,145
MainPCRiverview.txt,143.4498333333333,1126,1072,145
MainPCRiverview.txt,143.53403333333324,1127,1072,145
MainPCRiverview.txt,143.61826666666664,1135,1072,145
MainPCRiverview.txt,143.7024833333333,1125,1072,145
MainPCRiverview.txt,143.78669999999997,1127,1072,145
MainPCRiverview.txt,143.8708833333333,1129,1072,145
MainPCRiverview.txt,143.95509999999996,1130,1072,145
MainPCRiverview.txt,144.0393,1138,1072,145
MainPCRiverview.txt,144.20884999999993,1128,1072,145
MainPCRiverview.txt,144.29308333333333,1126,1072,145
MainPCRiverview.txt,144.37733333333333,1121,1072,145
MainPCRiverview.txt,144.46158333333332,1139,1072,145
MainPCRiverview.txt,144.71426666666667,1133,1072,145
MainPCRiverview.txt,144.79848333333334,1135,1072,145
MainPCRiverview.txt,144.88273333333333,1129,1072,145
MainPCRiverview.txt,144.96695,1130,1072,145
MainPCRiverview.txt,145.05118333333328,1129,1072,145
MainPCRiverview.txt,145.64071666666666,1133,1072,145
MainPCRiverview.txt,145.72493333333333,1139,1072,145
MainPCRiverview.txt,145.97754999999998,1134,1072,145
MainPCRiverview.txt,146.06178333333324,1129,1072,145
MainPCRiverview.txt,146.14596666666657,1126,1072,145
MainPCRiverview.txt,146.31434999999996,1122,1072,145
MainPCRiverview.txt,146.39856666666662,1126,1072,145
MainPCRiverview.txt,146.4832499999999,1124,1072,145
MainPCRiverview.txt,146.5674833333333,1126,1072,145
MainPCRiverview.txt,146.73706666666658,1130,1072,145
MainPCRiverview.txt,146.82129999999998,1127,1072,145
MainPCRiverview.txt,146.9897499999999,1132,1072,145
MainPCRiverview.txt,147.0739833333333,1124,1072,145
MainPCRiverview.txt,147.32664999999992,1120,1072,145
MainPCRiverview.txt,147.41088333333332,1122,1072,145
MainPCRiverview.txt,147.6635333333333,1125,1072,145
MainPCRiverview.txt,147.74771666666663,1131,1072,145
MainPCRiverview.txt,147.8319333333333,1132,1072,145
MainPCRiverview.txt,147.9161833333333,1134,1072,145
MainPCRiverview.txt,148.00039999999996,1132,1072,145
MainPCRiverview.txt,148.2530833333333,1126,1072,145
MainPCRiverview.txt,148.33729999999997,1128,1072,145
MainPCRiverview.txt,148.4215,1126,1072,145
MainPCRiverview.txt,148.50575,1131,1072,145
MainPCRiverview.txt,148.67421666666658,1135,1072,145
MainPCRiverview.txt,148.75843333333336,1132,1072,145
MainPCRiverview.txt,148.84265000000002,1135,1072,145
MainPCRiverview.txt,148.92686666666668,1143,1072,145
MainPCRiverview.txt,149.0111333333333,1137,1072,145
MainPCRiverview.txt,149.09533333333334,1137,1072,145
MainPCRiverview.txt,149.18069999999994,1135,1072,145
MainPCRiverview.txt,149.3491666666666,1134,1072,145
MainPCRiverview.txt,149.51761666666667,1136,1072,145
MainPCRiverview.txt,149.68601666666666,1142,1072,145
MainPCRiverview.txt,149.85444999999999,1143,1072,145
MainPCRiverview.txt,149.93868333333327,1143,1072,145
MainPCRiverview.txt,150.1072,1102,1037,145
MainPCRiverview.txt,150.19141666666667,1144,1072,145
MainPCRiverview.txt,150.27564999999996,1131,1064,145
MainPCRiverview.txt,150.35989999999995,1121,1064,145
MainPCRiverview.txt,150.5283666666666,1126,1064,145
MainPCRiverview.txt,150.61254999999994,1125,1064,145
MainPCRiverview.txt,150.78104999999996,1125,1064,145
MainPCRiverview.txt,150.86526666666663,1132,1064,145
MainPCRiverview.txt,151.2021666666666,1128,1064,145
MainPCRiverview.txt,151.28638333333328,1126,1064,145
MainPCRiverview.txt,151.37059999999994,1127,1064,145
MainPCRiverview.txt,151.53951666666666,1126,1064,145
MainPCRiverview.txt,151.62373333333332,1126,1064,145
MainPCRiverview.txt,151.87751666666662,1127,1064,145
MainPCRiverview.txt,152.21441666666664,1132,1064,145
MainPCRiverview.txt,152.46708333333325,1132,1064,145
MainPCRiverview.txt,152.55131666666662,1130,1064,145
MainPCRiverview.txt,152.6355499999999,1132,1064,145
MainPCRiverview.txt,152.71976666666657,1125,1064,145
MainPCRiverview.txt,152.80398333333324,1120,1064,145
MainPCRiverview.txt,152.88821666666664,1124,1064,145
MainPCRiverview.txt,153.05666666666656,1138,1064,145
MainPCRiverview.txt,153.30936666666665,1134,1064,145
MainPCRiverview.txt,154.15155000000001,1134,1064,145
MainPCRiverview.txt,154.4894833333333,1133,1064,145
MainPCRiverview.txt,154.74223333333333,1131,1064,145
MainPCRiverview.txt,154.82645,1132,1064,145
MainPCRiverview.txt,154.99489999999994,1132,1064,145
MainPCRiverview.txt,155.33183333333326,1127,1064,145
MainPCRiverview.txt,155.41604999999993,1131,1064,145
MainPCRiverview.txt,155.5002666666666,1124,1064,145
MainPCRiverview.txt,155.5845,1132,1064,145
MainPCRiverview.txt,155.83719999999994,1132,1064,145
MainPCRiverview.txt,156.1741333333333,1137,1064,145
MainPCRiverview.txt,156.25836666666666,1133,1064,145
MainPCRiverview.txt,156.34258333333335,1128,1064,145
MainPCRiverview.txt,156.42684999999994,1134,1064,145
MainPCRiverview.txt,156.51108333333335,1126,1064,145
MainPCRiverview.txt,156.59578333333326,1121,1064,145
MainPCRiverview.txt,156.68006666666662,1107,1064,145
MainPCRiverview.txt,156.76548333333326,1113,1061,145
MainPCRiverview.txt,156.8497333333333,1125,1061,145
MainPCRiverview.txt,157.0182166666667,1113,1064,145
MainPCRiverview.txt,157.10243333333335,1121,1064,145
MainPCRiverview.txt,157.18669999999995,1120,1064,145
MainPCRiverview.txt,157.27096666666657,1115,1064,145
MainPCRiverview.txt,157.35521666666656,1121,1064,145
MainPCRiverview.txt,157.43944999999997,1116,1064,145
MainPCRiverview.txt,157.52368333333325,1116,1064,145
MainPCRiverview.txt,157.6921499999999,1115,1064,145
MainPCRiverview.txt,157.77633333333324,1114,1064,145
MainPCRiverview.txt,158.11324999999997,1119,1061,145
MainPCRiverview.txt,158.19748333333325,1122,1061,145
MainPCRiverview.txt,158.28171666666665,1127,1064,145
MainPCRiverview.txt,158.36596666666665,1127,1064,145
MainPCRiverview.txt,158.53439999999998,1121,1064,145
MainPCRiverview.txt,158.61863333333324,1122,1064,145
MainPCRiverview.txt,159.20816666666664,1122,1064,145
MainPCRiverview.txt,159.37775000000002,1127,1064,145
MainPCRiverview.txt,159.5461666666666,1122,1064,145
MainPCRiverview.txt,159.88308333333333,1127,1064,145
MainPCRiverview.txt,159.96734999999995,1122,1064,145
MainPCRiverview.txt,160.05156666666662,1128,1064,145
MainPCRiverview.txt,160.13580000000002,1120,1064,145
MainPCRiverview.txt,160.6411666666667,1119,1064,145
MainPCRiverview.txt,160.72541666666658,1123,1064,145
MainPCRiverview.txt,160.89386666666664,1119,1061,145
MainPCRiverview.txt,160.9780833333333,1118,1061,145
MainPCRiverview.txt,161.0623333333333,1110,1061,145
MainPCRiverview.txt,161.1465666666666,1119,1064,145
MainPCRiverview.txt,161.23076666666663,1111,1061,145
MainPCRiverview.txt,161.3149666666667,1113,1061,145
MainPCRiverview.txt,161.7363166666666,1113,1061,145
MainPCRiverview.txt,161.8216833333333,1116,1064,145
MainPCRiverview.txt,161.90588333333326,1119,1064,145
MainPCRiverview.txt,162.07428333333326,1113,1064,145
MainPCRiverview.txt,162.24269999999996,1115,1064,145
MainPCRiverview.txt,162.32691666666662,1118,1064,145
MainPCRiverview.txt,162.41111666666657,1121,1064,145
MainPCRiverview.txt,162.4953166666666,1124,1064,145
MainPCRiverview.txt,162.57958333333323,1122,1064,145
MainPCRiverview.txt,162.6637833333333,1123,1064,145
MainPCRiverview.txt,162.83216666666667,1118,1064,145
MainPCRiverview.txt,162.91635,1125,1064,145
MainPCRiverview.txt,163.00056666666666,1119,1064,145
MainPCRiverview.txt,163.3373333333333,1117,1064,145
MainPCRiverview.txt,163.42151666666663,1123,1064,145
MainPCRiverview.txt,163.5056666666666,1120,1064,145
MainPCRiverview.txt,163.58988333333326,1127,1064,145
MainPCRiverview.txt,163.6740666666666,1119,1064,145
MainPCRiverview.txt,163.92666666666665,1118,1064,145
MainPCRiverview.txt,164.0108833333333,1107,1064,145
MainPCRiverview.txt,164.09509999999997,1111,1064,145
MainPCRiverview.txt,164.26346666666663,1111,1064,145
MainPCRiverview.txt,164.34874999999994,1109,1053,145
MainPCRiverview.txt,164.4329833333333,1106,1053,145
MainPCRiverview.txt,164.60134999999997,1101,1053,145
MainPCRiverview.txt,164.6855499999999,1107,1061,145
MainPCRiverview.txt,164.85395000000003,1105,1061,145
MainPCRiverview.txt,164.93813333333335,1102,1059,145
MainPCRiverview.txt,165.02235000000002,1109,1059,145
MainPCRiverview.txt,165.10656666666668,1109,1059,145
MainPCRiverview.txt,165.19078333333334,1107,1059,145
MainPCRiverview.txt,165.27498333333327,1109,1056,145
MainPCRiverview.txt,165.35918333333333,1115,1056,145
MainPCRiverview.txt,165.52759999999992,1114,1056,145
MainPCRiverview.txt,165.6118,1110,1056,145
MainPCRiverview.txt,165.86444999999998,1115,1064,145
MainPCRiverview.txt,165.94866666666664,1115,1064,145
MainPCRiverview.txt,166.11705,1109,1061,145
MainPCRiverview.txt,166.2012833333333,1108,1061,145
MainPCRiverview.txt,166.28548333333336,1114,1061,145
MainPCRiverview.txt,166.53808333333328,1116,1061,145
MainPCRiverview.txt,166.6222833333333,1117,1061,145
MainPCRiverview.txt,166.7911,1117,1061,145
MainPCRiverview.txt,167.04479999999992,1118,1061,145
MainPCRiverview.txt,167.12898333333322,1119,1061,145
MainPCRiverview.txt,167.2131833333333,1122,1064,145
MainPCRiverview.txt,167.38156666666666,1125,1064,145
MainPCRiverview.txt,167.6341833333333,1125,1064,145
MainPCRiverview.txt,167.71834999999993,1120,1064,145
MainPCRiverview.txt,167.88674999999992,1124,1064,145
MainPCRiverview.txt,168.0551166666667,1118,1064,145
MainPCRiverview.txt,168.39191666666665,1125,1064,145
MainPCRiverview.txt,168.47608333333326,1119,1064,145
MainPCRiverview.txt,168.5602833333333,1120,1064,145
MainPCRiverview.txt,169.14968333333334,1119,1064,145
MainPCRiverview.txt,169.31801666666664,1119,1064,145
MainPCRiverview.txt,169.40331666666668,1118,1064,145
MainPCRiverview.txt,169.6559,1119,1064,145
MainPCRiverview.txt,170.16104999999988,1121,1064,145
MainPCRiverview.txt,170.83445000000003,1122,1064,145
MainPCRiverview.txt,171.00283333333317,1122,1064,145
MainPCRiverview.txt,171.17118333333335,1117,1064,145
MainPCRiverview.txt,171.25536666666656,1116,1064,145
MainPCRiverview.txt,171.3395666666667,1115,1064,145
MainPCRiverview.txt,171.50798333333333,1119,1064,145
MainPCRiverview.txt,171.5921333333333,1117,1064,145
MainPCRiverview.txt,171.67633333333325,1121,1064,145
MainPCRiverview.txt,171.8451333333332,1121,1064,145
MainPCRiverview.txt,171.93040000000002,1124,1064,145
MainPCRiverview.txt,172.68803333333332,1124,1064,145
MainPCRiverview.txt,173.3615666666666,1119,1064,145
MainPCRiverview.txt,173.52993333333325,1124,1064,145
MainPCRiverview.txt,173.69833333333335,1118,1064,145
MainPCRiverview.txt,174.11931666666655,1127,1064,145
MainPCRiverview.txt,174.20348333333325,1128,1064,145
MainPCRiverview.txt,174.2876666666667,1124,1064,145
MainPCRiverview.txt,174.37186666666665,1118,1064,145
MainPCRiverview.txt,174.54129999999992,1119,1064,145
MainPCRiverview.txt,174.96228333333335,1124,1064,145
MainPCRiverview.txt,175.2148333333332,1124,1064,145
MainPCRiverview.txt,175.29903333333337,1117,1064,145
MainPCRiverview.txt,176.05664999999996,1117,1064,145
MainPCRiverview.txt,176.89886666666655,1116,1064,145
MainPCRiverview.txt,177.15251666666651,1117,1061,145
MainPCRiverview.txt,177.2367166666667,1126,1061,145
MainPCRiverview.txt,177.65766666666664,1125,1061,145
MainPCRiverview.txt,177.74184999999986,1116,1064,145
MainPCRiverview.txt,177.8260333333333,1128,1064,145
MainPCRiverview.txt,177.9944166666667,1112,1064,145
MainPCRiverview.txt,178.07859999999988,1110,1061,145
MainPCRiverview.txt,178.16285000000002,1107,1061,145
MainPCRiverview.txt,178.24704999999994,1101,1061,145
MainPCRiverview.txt,178.3312666666666,1099,1056,145
MainPCRiverview.txt,178.58386666666667,1093,1039,145
MainPCRiverview.txt,178.66810000000004,1106,1039,145
MainPCRiverview.txt,178.7523166666667,1093,1039,145
MainPCRiverview.txt,178.8365333333334,1099,1039,145
MainPCRiverview.txt,178.92075000000006,1103,1048,145
MainPCRiverview.txt,179.00494999999998,1105,1048,145
MainPCRiverview.txt,179.08908333333324,1108,1048,145
MainPCRiverview.txt,179.17333333333335,1101,1048,145
MainPCRiverview.txt,179.25750000000008,1109,1048,145
MainPCRiverview.txt,179.34171666666674,1104,1048,145
MainPCRiverview.txt,179.42596666666662,1100,1045,145
MainPCRiverview.txt,179.51124999999993,1106,1045,145
MainPCRiverview.txt,179.59548333333333,1098,1045,145
MainPCRiverview.txt,179.67968333333326,1106,1045,145
MainPCRiverview.txt,179.7638666666667,1112,1053,145
MainPCRiverview.txt,180.10066666666668,1113,1053,145
MainPCRiverview.txt,180.26903333333334,1113,1053,145
MainPCRiverview.txt,180.43736666666652,1118,1061,145
MainPCRiverview.txt,180.5215666666667,1119,1064,145
MainPCRiverview.txt,180.68995000000007,1118,1064,145
MainPCRiverview.txt,180.85834999999994,1111,1061,145
MainPCRiverview.txt,181.1109666666667,1111,1061,145
MainPCRiverview.txt,181.27934999999985,1110,1064,145
MainPCRiverview.txt,181.3635333333333,1115,1064,145
MainPCRiverview.txt,181.78454999999994,1108,1064,145
MainPCRiverview.txt,181.95336666666662,1108,1064,145
MainPCRiverview.txt,182.0386166666667,1112,1059,145
MainPCRiverview.txt,182.12281666666664,1108,1059,145
MainPCRiverview.txt,182.20699999999985,1115,1059,145
MainPCRiverview.txt,182.29121666666651,1116,1059,145
MainPCRiverview.txt,182.37539999999996,1119,1059,145
MainPCRiverview.txt,182.4595833333334,1126,1059,145
MainPCRiverview.txt,182.54378333333335,1125,1059,145
MainPCRiverview.txt,182.62796666666654,1118,1051,145
MainPCRiverview.txt,182.79638333333338,1116,1051,145
MainPCRiverview.txt,182.8805666666666,1114,1051,145
MainPCRiverview.txt,183.13314999999992,1117,1051,145
MainPCRiverview.txt,183.55408333333338,1118,1051,145
MainPCRiverview.txt,183.63823333333337,1118,1051,145
MainPCRiverview.txt,183.72241666666656,1123,1051,145
MainPCRiverview.txt,183.89078333333322,1114,1051,145
MainPCRiverview.txt,183.97501666666662,1113,1051,145
MainPCRiverview.txt,184.05921666666654,1101,1051,145
MainPCRiverview.txt,184.14341666666672,1104,1048,145
MainPCRiverview.txt,184.48018333333323,1104,1048,145
MainPCRiverview.txt,184.56543333333332,1105,1048,145
MainPCRiverview.txt,184.64964999999998,1107,1048,145
MainPCRiverview.txt,184.73384999999993,1104,1048,145
MainPCRiverview.txt,184.9022333333333,1103,1048,145
MainPCRiverview.txt,184.98644999999996,1114,1051,145
MainPCRiverview.txt,185.3232333333332,1114,1051,145
MainPCRiverview.txt,185.4074333333334,1108,1051,145
MainPCRiverview.txt,185.49163333333334,1101,1051,145
MainPCRiverview.txt,185.57583333333326,1105,1051,145
MainPCRiverview.txt,185.66004999999993,1108,1051,145
MainPCRiverview.txt,185.74423333333337,1110,1051,145
MainPCRiverview.txt,185.91264999999996,1112,1051,145
MainPCRiverview.txt,185.9968499999999,1115,1051,145
MainPCRiverview.txt,186.08103333333335,1116,1051,145
MainPCRiverview.txt,186.16525000000001,1112,1051,145
MainPCRiverview.txt,186.3335833333332,1111,1051,145
MainPCRiverview.txt,186.41778333333338,1105,1051,145
MainPCRiverview.txt,186.50200000000004,1108,1051,145
MainPCRiverview.txt,186.5862,1109,1051,145
MainPCRiverview.txt,186.67033333333322,1111,1051,145
MainPCRiverview.txt,186.7545333333334,1113,1051,145
MainPCRiverview.txt,187.00751666666656,1111,1051,145
MainPCRiverview.txt,187.26116666666653,1106,1051,145
MainPCRiverview.txt,187.3453666666667,1105,1051,145
MainPCRiverview.txt,187.76629999999992,1106,1051,145
MainPCRiverview.txt,187.85049999999987,1101,1051,145
MainPCRiverview.txt,187.93470000000005,1098,1051,145
MainPCRiverview.txt,188.01888333333324,1100,1051,145
MainPCRiverview.txt,188.18728333333334,1103,1051,145
MainPCRiverview.txt,188.27154999999996,1105,1051,145
MainPCRiverview.txt,188.3557499999999,1106,1051,145
MainPCRiverview.txt,188.43993333333336,1107,1051,145
MainPCRiverview.txt,188.69251666666665,1107,1051,145
MainPCRiverview.txt,188.8609666666667,1109,1051,145
MainPCRiverview.txt,188.94518333333338,1107,1051,145
MainPCRiverview.txt,189.3663666666666,1108,1051,145
MainPCRiverview.txt,189.5348666666666,1105,1051,145
MainPCRiverview.txt,189.62019999999987,1110,1051,145
MainPCRiverview.txt,190.04138333333333,1113,1051,145
MainPCRiverview.txt,190.2098666666666,1110,1051,145
MainPCRiverview.txt,190.37829999999994,1111,1051,145
MainPCRiverview.txt,190.46253333333334,1109,1051,145
MainPCRiverview.txt,190.63101666666662,1113,1051,145
MainPCRiverview.txt,190.7994833333334,1115,1051,145
MainPCRiverview.txt,191.22058333333322,1115,1051,145
MainPCRiverview.txt,191.38906666666674,1106,1051,145
MainPCRiverview.txt,191.4732999999999,1109,1051,145
MainPCRiverview.txt,192.06328333333332,1117,1051,145
MainPCRiverview.txt,192.1485499999999,1116,1051,145
MainPCRiverview.txt,192.40125000000006,1110,1051,145
MainPCRiverview.txt,192.48549999999994,1112,1051,145
MainPCRiverview.txt,192.5697166666666,1118,1051,145
MainPCRiverview.txt,192.73821666666663,1117,1051,145
MainPCRiverview.txt,192.90668333333318,1117,1051,145
MainPCRiverview.txt,193.0751833333332,1112,1051,145
MainPCRiverview.txt,193.2436666666667,1117,1051,145
MainPCRiverview.txt,193.49639999999988,1103,1051,145
MainPCRiverview.txt,193.58066666666673,1104,1048,145
MainPCRiverview.txt,193.6649166666666,1103,1051,145
MainPCRiverview.txt,193.74918333333324,1109,1051,145
MainPCRiverview.txt,193.83344999999983,1108,1051,145
MainPCRiverview.txt,193.91768333333323,1107,1051,145
MainPCRiverview.txt,194.00193333333337,1111,1051,145
MainPCRiverview.txt,194.0862166666667,1100,1051,145
MainPCRiverview.txt,194.17044999999987,1102,1051,145
MainPCRiverview.txt,194.25471666666672,1101,1051,145
MainPCRiverview.txt,194.33900000000006,1104,1051,145
MainPCRiverview.txt,194.42324999999994,1103,1048,145
MainPCRiverview.txt,194.5074666666666,1097,1048,145
MainPCRiverview.txt,194.5917,1097,1048,145
MainPCRiverview.txt,194.92976666666667,1103,1045,145
MainPCRiverview.txt,195.01400000000007,1109,1045,145
MainPCRiverview.txt,195.09824999999995,1104,1045,145
MainPCRiverview.txt,195.26671666666672,1103,1051,145
MainPCRiverview.txt,195.4352,1097,1051,145
